Source Name	Comment[update information]	Comment[ENA_SAMPLE]	Material Type	Characteristics[organism]	Characteristics[specimen with known storage state]	Characteristics[cell line]	Characteristics[cell type]	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[LIBRARY_SELECTION]	Comment[ORIENTATION]	Comment[NOMINAL_LENGTH]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	FactorValue[growth condition]
serum_3_96	  	ERS1032287	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum_3_96	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum_3_96_	sequencing assay	ERX1283714	Teichmann_serum_3_96_1.fastq.gz	Teichmann_serum_3_96_1.fastq.gz	ERR1211463	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211463/ERR1211463_1.fastq.gz	200	101	100	101	serum + LIF
serum_3_96	  	ERS1032287	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum_3_96	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum_3_96_	sequencing assay	ERX1283714	Teichmann_serum_3_96_2.fastq.gz	Teichmann_serum_3_96_2.fastq.gz	ERR1211463	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1211463/ERR1211463_2.fastq.gz	200	101	100	101	serum + LIF
serum1_1	  	ERS470887	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_1	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_1_	sequencing assay	ERX488063	Teichmann_serum1_1_1.fastq.gz	Teichmann_serum1_1_1.fastq.gz	ERR523033	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523033/ERR523033_1.fastq.gz	200	101	100	101	serum + LIF
serum1_1	  	ERS470887	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_1	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_1_	sequencing assay	ERX488063	Teichmann_serum1_1_2.fastq.gz	Teichmann_serum1_1_2.fastq.gz	ERR523033	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523033/ERR523033_2.fastq.gz	200	101	100	101	serum + LIF
serum1_10	  	ERS471003	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_10	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_10_	sequencing assay	ERX488179	Teichmann_serum1_10_1.fastq.gz	Teichmann_serum1_10_1.fastq.gz	ERR523196	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523196/ERR523196_1.fastq.gz	200	101	100	101	serum + LIF
serum1_10	  	ERS471003	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_10	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_10_	sequencing assay	ERX488179	Teichmann_serum1_10_2.fastq.gz	Teichmann_serum1_10_2.fastq.gz	ERR523196	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523196/ERR523196_2.fastq.gz	200	101	100	101	serum + LIF
serum1_11	  	ERS471103	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_11	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_11_	sequencing assay	ERX488279	Teichmann_serum1_11_1.fastq.gz	Teichmann_serum1_11_1.fastq.gz	ERR522893	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522893/ERR522893_1.fastq.gz	200	101	100	101	serum + LIF
serum1_11	  	ERS471103	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_11	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_11_	sequencing assay	ERX488279	Teichmann_serum1_11_2.fastq.gz	Teichmann_serum1_11_2.fastq.gz	ERR522893	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522893/ERR522893_2.fastq.gz	200	101	100	101	serum + LIF
serum1_12	  	ERS471160	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_12	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_12_	sequencing assay	ERX488336	Teichmann_serum1_12_1.fastq.gz	Teichmann_serum1_12_1.fastq.gz	ERR523200	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523200/ERR523200_1.fastq.gz	200	101	100	101	serum + LIF
serum1_12	  	ERS471160	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_12	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_12_	sequencing assay	ERX488336	Teichmann_serum1_12_2.fastq.gz	Teichmann_serum1_12_2.fastq.gz	ERR523200	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523200/ERR523200_2.fastq.gz	200	101	100	101	serum + LIF
serum1_13	  	ERS471263	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_13	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_13_	sequencing assay	ERX488439	Teichmann_serum1_13_1.fastq.gz	Teichmann_serum1_13_1.fastq.gz	ERR522971	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522971/ERR522971_1.fastq.gz	200	101	100	101	serum + LIF
serum1_13	  	ERS471263	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_13	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_13_	sequencing assay	ERX488439	Teichmann_serum1_13_2.fastq.gz	Teichmann_serum1_13_2.fastq.gz	ERR522971	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522971/ERR522971_2.fastq.gz	200	101	100	101	serum + LIF
serum1_14	  	ERS471167	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_14	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_14_	sequencing assay	ERX488343	Teichmann_serum1_14_1.fastq.gz	Teichmann_serum1_14_1.fastq.gz	ERR522945	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522945/ERR522945_1.fastq.gz	200	101	100	101	serum + LIF
serum1_14	  	ERS471167	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_14	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_14_	sequencing assay	ERX488343	Teichmann_serum1_14_2.fastq.gz	Teichmann_serum1_14_2.fastq.gz	ERR522945	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522945/ERR522945_2.fastq.gz	200	101	100	101	serum + LIF
serum1_15	  	ERS471181	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_15	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_15_	sequencing assay	ERX488357	Teichmann_serum1_15_1.fastq.gz	Teichmann_serum1_15_1.fastq.gz	ERR523152	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523152/ERR523152_1.fastq.gz	200	101	100	101	serum + LIF
serum1_15	  	ERS471181	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_15	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_15_	sequencing assay	ERX488357	Teichmann_serum1_15_2.fastq.gz	Teichmann_serum1_15_2.fastq.gz	ERR523152	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523152/ERR523152_2.fastq.gz	200	101	100	101	serum + LIF
serum1_16	  	ERS470925	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_16	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_16_	sequencing assay	ERX488101	Teichmann_serum1_16_1.fastq.gz	Teichmann_serum1_16_1.fastq.gz	ERR522967	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522967/ERR522967_1.fastq.gz	200	101	100	101	serum + LIF
serum1_16	  	ERS470925	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_16	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_16_	sequencing assay	ERX488101	Teichmann_serum1_16_2.fastq.gz	Teichmann_serum1_16_2.fastq.gz	ERR522967	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522967/ERR522967_2.fastq.gz	200	101	100	101	serum + LIF
serum1_17	  	ERS471217	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_17	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_17_	sequencing assay	ERX488393	Teichmann_serum1_17_1.fastq.gz	Teichmann_serum1_17_1.fastq.gz	ERR523129	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523129/ERR523129_1.fastq.gz	200	101	100	101	serum + LIF
serum1_17	  	ERS471217	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_17	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_17_	sequencing assay	ERX488393	Teichmann_serum1_17_2.fastq.gz	Teichmann_serum1_17_2.fastq.gz	ERR523129	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523129/ERR523129_2.fastq.gz	200	101	100	101	serum + LIF
serum1_18	  	ERS471102	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_18	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_18_	sequencing assay	ERX488278	Teichmann_serum1_18_1.fastq.gz	Teichmann_serum1_18_1.fastq.gz	ERR522877	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522877/ERR522877_1.fastq.gz	200	101	100	101	serum + LIF
serum1_18	  	ERS471102	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_18	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_18_	sequencing assay	ERX488278	Teichmann_serum1_18_2.fastq.gz	Teichmann_serum1_18_2.fastq.gz	ERR522877	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522877/ERR522877_2.fastq.gz	200	101	100	101	serum + LIF
serum1_19	  	ERS470988	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_19	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_19_	sequencing assay	ERX488164	Teichmann_serum1_19_1.fastq.gz	Teichmann_serum1_19_1.fastq.gz	ERR523047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523047/ERR523047_1.fastq.gz	200	101	100	101	serum + LIF
serum1_19	  	ERS470988	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_19	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_19_	sequencing assay	ERX488164	Teichmann_serum1_19_2.fastq.gz	Teichmann_serum1_19_2.fastq.gz	ERR523047	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523047/ERR523047_2.fastq.gz	200	101	100	101	serum + LIF
serum1_2	  	ERS470911	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_2	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_2_	sequencing assay	ERX488087	Teichmann_serum1_2_1.fastq.gz	Teichmann_serum1_2_1.fastq.gz	ERR522972	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522972/ERR522972_1.fastq.gz	200	101	100	101	serum + LIF
serum1_2	  	ERS470911	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_2	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_2_	sequencing assay	ERX488087	Teichmann_serum1_2_2.fastq.gz	Teichmann_serum1_2_2.fastq.gz	ERR522972	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522972/ERR522972_2.fastq.gz	200	101	100	101	serum + LIF
serum1_20	  	ERS470975	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_20	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_20_	sequencing assay	ERX488151	Teichmann_serum1_20_1.fastq.gz	Teichmann_serum1_20_1.fastq.gz	ERR523166	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523166/ERR523166_1.fastq.gz	200	101	100	101	serum + LIF
serum1_20	  	ERS470975	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_20	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_20_	sequencing assay	ERX488151	Teichmann_serum1_20_2.fastq.gz	Teichmann_serum1_20_2.fastq.gz	ERR523166	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523166/ERR523166_2.fastq.gz	200	101	100	101	serum + LIF
serum1_21	  	ERS471248	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_21	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_21_	sequencing assay	ERX488424	Teichmann_serum1_21_1.fastq.gz	Teichmann_serum1_21_1.fastq.gz	ERR522854	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522854/ERR522854_1.fastq.gz	200	101	100	101	serum + LIF
serum1_21	  	ERS471248	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_21	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_21_	sequencing assay	ERX488424	Teichmann_serum1_21_2.fastq.gz	Teichmann_serum1_21_2.fastq.gz	ERR522854	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522854/ERR522854_2.fastq.gz	200	101	100	101	serum + LIF
serum1_22	  	ERS471136	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_22	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_22_	sequencing assay	ERX488312	Teichmann_serum1_22_1.fastq.gz	Teichmann_serum1_22_1.fastq.gz	ERR523023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523023/ERR523023_1.fastq.gz	200	101	100	101	serum + LIF
serum1_22	  	ERS471136	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_22	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_22_	sequencing assay	ERX488312	Teichmann_serum1_22_2.fastq.gz	Teichmann_serum1_22_2.fastq.gz	ERR523023	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523023/ERR523023_2.fastq.gz	200	101	100	101	serum + LIF
serum1_23	  	ERS470883	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_23	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_23_	sequencing assay	ERX488059	Teichmann_serum1_23_1.fastq.gz	Teichmann_serum1_23_1.fastq.gz	ERR522923	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522923/ERR522923_1.fastq.gz	200	101	100	101	serum + LIF
serum1_23	  	ERS470883	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_23	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_23_	sequencing assay	ERX488059	Teichmann_serum1_23_2.fastq.gz	Teichmann_serum1_23_2.fastq.gz	ERR522923	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522923/ERR522923_2.fastq.gz	200	101	100	101	serum + LIF
serum1_24	  	ERS470963	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_24	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_24_	sequencing assay	ERX488139	Teichmann_serum1_24_1.fastq.gz	Teichmann_serum1_24_1.fastq.gz	ERR523099	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523099/ERR523099_1.fastq.gz	200	101	100	101	serum + LIF
serum1_24	  	ERS470963	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_24	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_24_	sequencing assay	ERX488139	Teichmann_serum1_24_2.fastq.gz	Teichmann_serum1_24_2.fastq.gz	ERR523099	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523099/ERR523099_2.fastq.gz	200	101	100	101	serum + LIF
serum1_25	  	ERS471260	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_25	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_25_	sequencing assay	ERX488436	Teichmann_serum1_25_1.fastq.gz	Teichmann_serum1_25_1.fastq.gz	ERR522897	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522897/ERR522897_1.fastq.gz	200	101	100	101	serum + LIF
serum1_25	  	ERS471260	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_25	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_25_	sequencing assay	ERX488436	Teichmann_serum1_25_2.fastq.gz	Teichmann_serum1_25_2.fastq.gz	ERR522897	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522897/ERR522897_2.fastq.gz	200	101	100	101	serum + LIF
serum1_26	  	ERS470991	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_26	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_26_	sequencing assay	ERX488167	Teichmann_serum1_26_1.fastq.gz	Teichmann_serum1_26_1.fastq.gz	ERR522942	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522942/ERR522942_1.fastq.gz	200	101	100	101	serum + LIF
serum1_26	  	ERS470991	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_26	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_26_	sequencing assay	ERX488167	Teichmann_serum1_26_2.fastq.gz	Teichmann_serum1_26_2.fastq.gz	ERR522942	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522942/ERR522942_2.fastq.gz	200	101	100	101	serum + LIF
serum1_27	  	ERS470918	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_27	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_27_	sequencing assay	ERX488094	Teichmann_serum1_27_1.fastq.gz	Teichmann_serum1_27_1.fastq.gz	ERR522905	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522905/ERR522905_1.fastq.gz	200	101	100	101	serum + LIF
serum1_27	  	ERS470918	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_27	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_27_	sequencing assay	ERX488094	Teichmann_serum1_27_2.fastq.gz	Teichmann_serum1_27_2.fastq.gz	ERR522905	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522905/ERR522905_2.fastq.gz	200	101	100	101	serum + LIF
serum1_28	  	ERS470955	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_28	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_28_	sequencing assay	ERX488131	Teichmann_serum1_28_1.fastq.gz	Teichmann_serum1_28_1.fastq.gz	ERR522916	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522916/ERR522916_1.fastq.gz	200	101	100	101	serum + LIF
serum1_28	  	ERS470955	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_28	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_28_	sequencing assay	ERX488131	Teichmann_serum1_28_2.fastq.gz	Teichmann_serum1_28_2.fastq.gz	ERR522916	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR522/ERR522916/ERR522916_2.fastq.gz	200	101	100	101	serum + LIF
serum1_29	  	ERS471015	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_29	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_29_	sequencing assay	ERX488191	Teichmann_serum1_29_1.fastq.gz	Teichmann_serum1_29_1.fastq.gz	ERR523071	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523071/ERR523071_1.fastq.gz	200	101	100	101	serum + LIF
serum1_29	  	ERS471015	single cell	Mus musculus	fresh specimen	G4	embryonic stem cell	P-MTAB-39477	P-MTAB-39478	P-MTAB-39479	serum1_29	polyA RNA	PAIRED	TRANSCRIPTOMIC	RNA-Seq	cDNA	'5''-3''-3''-5'''	200	P-MTAB-39480	SANGER	Teichmann_serum1_29_	sequencing assay	ERX488191	Teichmann_serum1_29_2.fastq.gz	Teichmann_serum1_29_2.fastq.gz	ERR523071	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR523/ERR523071/ERR523071_2.fastq.gz	200	101	100	101	serum + LIF
